date,DGS3MO,DGS5,DGS10
11/8/96,5.18,6.04,6.29
11/12/96,5.18,5.98,6.19
11/13/96,5.17,5.99,6.2
11/14/96,5.17,5.93,6.15
11/15/96,5.16,5.96,6.19
11/18/96,5.18,5.97,6.2
11/19/96,5.17,5.94,6.17
11/20/96,5.17,5.92,6.14
11/21/96,5.18,5.94,6.15
11/22/96,5.18,5.94,6.15
11/25/96,5.18,5.92,6.13
11/26/96,5.16,5.91,6.13
11/27/96,5.15,5.91,6.14
11/29/96,5.13,5.84,6.06
12/2/96,5.08,5.85,6.08
12/3/96,5.05,5.84,6.06
12/4/96,5.03,5.89,6.11
12/5/96,5.04,5.99,6.22
12/6/96,5.03,6.02,6.26
12/9/96,4.96,5.97,6.21
12/10/96,4.96,5.99,6.23
12/11/96,4.96,6.14,6.38
12/12/96,4.97,6.14,6.4
12/13/96,4.92,6.06,6.33
12/16/96,4.97,6.13,6.39
12/17/96,5,6.17,6.42
12/18/96,5.03,6.21,6.46
12/19/96,5.01,6.13,6.36
12/20/96,5.02,6.12,6.35
12/23/96,5.1,6.12,6.34
12/24/96,5.09,6.13,6.36
12/26/96,5.1,6.13,6.35
12/27/96,5.11,6.09,6.3
12/30/96,5.21,6.1,6.31
12/31/96,5.21,6.21,6.43
1/2/97,5.19,6.3,6.54
1/3/97,5.17,6.28,6.52
1/6/97,5.17,6.3,6.54
1/7/97,5.16,6.32,6.57
1/8/97,5.16,6.34,6.6
1/9/97,5.13,6.27,6.52
1/10/97,5.17,6.4,6.63
1/13/97,5.08,6.4,6.63
1/14/97,5.19,6.3,6.53
1/15/97,5.16,6.3,6.53
1/16/97,5.16,6.33,6.57
1/17/97,5.14,6.32,6.56
1/21/97,5.18,6.29,6.52
1/22/97,5.18,6.32,6.56
1/23/97,5.18,6.35,6.6
1/24/97,5.16,6.39,6.64
1/27/97,5.21,6.42,6.69
1/28/97,5.18,6.38,6.64
1/29/97,5.18,6.38,6.63
1/30/97,5.18,6.35,6.61
1/31/97,5.15,6.26,6.53
2/3/97,5.12,6.21,6.47
2/4/97,5.1,6.19,6.45
2/5/97,5.13,6.21,6.47
2/6/97,5.14,6.22,6.49
2/7/97,5.14,6.17,6.43
2/10/97,5.17,6.16,6.43
2/11/97,5.14,6.18,6.43
2/12/97,5.16,6.19,6.39
2/13/97,5.13,6.12,6.32
2/14/97,5.1,6.07,6.28
2/18/97,5.12,6.08,6.28
2/19/97,5.11,6.1,6.3
2/20/97,5.1,6.17,6.38
2/21/97,5.09,6.16,6.36
2/24/97,5.16,6.19,6.39
2/25/97,5.13,6.2,6.4
2/26/97,5.22,6.37,6.56
2/27/97,5.22,6.4,6.58
2/28/97,5.22,6.39,6.56
3/3/97,5.24,6.41,6.58
3/4/97,5.25,6.44,6.6
3/5/97,5.21,6.43,6.6
3/6/97,5.23,6.45,6.62
3/7/97,5.22,6.39,6.57
3/10/97,5.2,6.4,6.56
3/11/97,5.18,6.4,6.57
3/12/97,5.21,6.43,6.6
3/13/97,5.26,6.55,6.72
3/14/97,5.24,6.53,6.71
3/17/97,5.25,6.55,6.72
3/18/97,5.25,6.56,6.72
3/19/97,5.29,6.58,6.74
3/20/97,5.34,6.61,6.75
3/21/97,5.41,6.61,6.74
3/24/97,5.4,6.58,6.72
3/25/97,5.44,6.63,6.75
3/26/97,5.35,6.66,6.8
3/27/97,5.37,6.76,6.9
3/31/97,5.35,6.77,6.92
4/1/97,5.32,6.74,6.9
4/2/97,5.3,6.73,6.88
4/3/97,5.27,6.72,6.86
4/4/97,5.29,6.78,6.92
4/7/97,5.26,6.73,6.87
4/8/97,5.25,6.76,6.91
4/9/97,5.24,6.77,6.91
4/10/97,5.29,6.78,6.91
4/11/97,5.31,6.85,6.98
4/14/97,5.3,6.86,6.98
4/15/97,5.31,6.76,6.88
4/16/97,5.29,6.79,6.9
4/17/97,5.29,6.75,6.86
4/18/97,5.29,6.73,6.84
4/21/97,5.36,6.76,6.87
4/22/97,5.36,6.73,6.84
4/23/97,5.37,6.78,6.89
4/24/97,5.32,6.83,6.93
4/25/97,5.31,6.83,6.94
4/28/97,5.35,6.81,6.92
4/29/97,5.34,6.64,6.77
4/30/97,5.28,6.57,6.72
5/1/97,5.24,6.55,6.69
5/2/97,5.24,6.54,6.68
5/5/97,5.22,6.54,6.67
5/6/97,5.21,6.56,6.67
5/7/97,5.22,6.63,6.76
5/8/97,5.21,6.59,6.72
5/9/97,5.19,6.51,6.67
5/12/97,5.24,6.5,6.65
5/13/97,5.24,6.6,6.71
5/14/97,5.19,6.54,6.68
5/15/97,5.13,6.52,6.67
5/16/97,5.2,6.55,6.7
5/19/97,5.38,6.57,6.71
5/20/97,5.39,6.54,6.7
5/21/97,5.12,6.57,6.74
5/22/97,5.18,6.61,6.76
5/23/97,5.18,6.59,6.74
5/27/97,5.18,6.64,6.79
5/28/97,5.18,6.65,6.8
5/29/97,5.03,6.61,6.75
5/30/97,4.96,6.51,6.67
6/2/97,5.07,6.52,6.66
6/3/97,5.05,6.49,6.63
6/4/97,5.09,6.49,6.62
6/5/97,5.11,6.49,6.62
6/6/97,5.07,6.39,6.51
6/9/97,5.06,6.44,6.55
6/10/97,5.05,6.46,6.57
6/11/97,4.98,6.45,6.56
6/12/97,4.97,6.35,6.48
6/13/97,5,6.3,6.43
6/16/97,5.03,6.28,6.4
6/17/97,5.05,6.31,6.43
6/18/97,5.03,6.29,6.4
6/19/97,5.08,6.29,6.4
6/20/97,5.08,6.27,6.37
6/23/97,5.06,6.3,6.4
6/24/97,5.07,6.31,6.42
6/25/97,5.07,6.34,6.45
6/26/97,5.17,6.36,6.5
6/27/97,5.15,6.35,6.46
6/30/97,5.25,6.4,6.51
7/1/97,5.18,6.33,6.45
7/2/97,5.2,6.3,6.42
7/3/97,5.14,6.2,6.31
7/7/97,5.12,6.17,6.27
7/8/97,5.12,6.17,6.27
7/9/97,5.11,6.15,6.25
7/10/97,5.15,6.15,6.26
7/11/97,5.14,6.13,6.23
7/14/97,5.22,6.16,6.26
7/15/97,5.22,6.16,6.26
7/16/97,5.17,6.11,6.2
7/17/97,5.18,6.11,6.19
7/18/97,5.24,6.16,6.24
7/21/97,5.27,6.18,6.27
7/22/97,5.18,6.07,6.15
7/23/97,5.2,6.06,6.14
7/24/97,5.23,6.06,6.16
7/25/97,5.24,6.08,6.18
7/28/97,5.24,6.06,6.16
7/29/97,5.24,6,6.11
7/30/97,5.24,5.95,6.05
7/31/97,5.25,5.9,6.02
8/1/97,5.28,6.08,6.2
8/4/97,5.29,6.12,6.23
8/5/97,5.29,6.13,6.23
8/6/97,5.29,6.11,6.21
8/7/97,5.3,6.14,6.24
8/8/97,5.29,6.23,6.38
8/11/97,5.31,6.2,6.36
8/12/97,5.31,6.22,6.39
8/13/97,5.32,6.19,6.36
8/14/97,5.34,6.13,6.27
8/15/97,5.29,6.1,6.27
8/18/97,5.23,6.06,6.21
8/19/97,5.25,6.07,6.21
8/20/97,5.24,6.1,6.24
8/21/97,5.27,6.15,6.3
8/22/97,5.25,6.21,6.38
8/25/97,5.28,6.25,6.39
8/26/97,5.28,6.24,6.38
8/27/97,5.28,6.23,6.38
8/28/97,5.24,6.18,6.3
8/29/97,5.24,6.22,6.34
9/2/97,5.21,6.2,6.31
9/3/97,5.14,6.21,6.33
9/4/97,5.14,6.22,6.33
9/5/97,5.17,6.24,6.37
9/8/97,5.16,6.23,6.33
9/9/97,5.16,6.24,6.34
9/10/97,5.11,6.26,6.37
9/11/97,5.13,6.27,6.39
9/12/97,5.1,6.17,6.29
9/15/97,5.08,6.17,6.28
9/16/97,5.09,6,6.11
9/17/97,5.1,5.99,6.1
9/18/97,5.1,6.02,6.11
9/19/97,5.06,6.01,6.09
9/22/97,5.02,5.99,6.06
9/23/97,5.02,6.02,6.1
9/24/97,4.94,5.97,6.04
9/25/97,4.93,6.04,6.13
9/26/97,4.99,5.99,6.08
9/29/97,5.07,5.99,6.1
9/30/97,5.06,6,6.12
10/1/97,5.1,5.93,6.04
10/2/97,5.07,5.91,6.01
10/3/97,5.03,5.89,6.01
10/6/97,5.08,5.85,5.96
10/7/97,5.06,5.82,5.94
10/8/97,5.09,5.96,6.08
10/9/97,5.14,5.98,6.09
10/10/97,5.14,6.03,6.15
10/14/97,5.08,5.97,6.07
10/15/97,5.06,6,6.1
10/16/97,5.07,6,6.09
10/17/97,5.06,6.08,6.17
10/20/97,5.09,6.07,6.15
10/21/97,5.07,6.07,6.14
10/22/97,5.16,6.06,6.12
10/23/97,5.13,5.95,6.04
10/24/97,5.15,5.94,6.01
10/27/97,5.08,5.79,5.91
10/28/97,5.25,5.89,5.98
10/29/97,5.19,5.78,5.91
10/30/97,5.17,5.73,5.84
10/31/97,5.21,5.72,5.84
11/3/97,5.26,5.79,5.91
11/4/97,5.25,5.83,5.95
11/5/97,5.27,5.84,5.95
11/6/97,5.31,5.79,5.9
11/7/97,5.31,5.81,5.9
11/10/97,5.32,5.82,5.91
11/12/97,5.3,5.81,5.89
11/13/97,5.27,5.79,5.87
11/14/97,5.27,5.8,5.86
11/17/97,5.31,5.79,5.85
11/18/97,5.31,5.8,5.85
11/19/97,5.28,5.77,5.82
11/20/97,5.28,5.8,5.84
11/21/97,5.25,5.77,5.82
11/24/97,5.29,5.81,5.86
11/25/97,5.3,5.8,5.85
11/26/97,5.26,5.82,5.86
11/28/97,5.22,5.83,5.86
12/1/97,5.27,5.83,5.86
12/2/97,5.26,5.83,5.86
12/3/97,5.26,5.8,5.83
12/4/97,5.27,5.78,5.84
12/5/97,5.3,5.87,5.92
12/8/97,5.29,5.92,5.96
12/9/97,5.27,5.9,5.95
12/10/97,5.21,5.85,5.9
12/11/97,5.2,5.77,5.82
12/12/97,5.18,5.71,5.74
12/15/97,5.23,5.74,5.78
12/16/97,5.23,5.74,5.77
12/17/97,5.25,5.77,5.81
12/18/97,5.24,5.74,5.76
12/19/97,5.33,5.7,5.72
12/22/97,5.46,5.71,5.72
12/23/97,5.46,5.71,5.73
12/24/97,5.38,5.72,5.76
12/26/97,5.35,5.72,5.75
12/29/97,5.45,5.73,5.76
12/30/97,5.45,5.76,5.8
12/31/97,5.36,5.71,5.75
1/2/98,5.32,5.63,5.67
1/5/98,5.23,5.46,5.52
1/6/98,5.22,5.41,5.49
1/7/98,5.23,5.45,5.55
1/8/98,5.13,5.34,5.49
1/9/98,5.05,5.22,5.4
1/12/98,5.12,5.24,5.39
1/13/98,5.17,5.28,5.41
1/14/98,5.18,5.33,5.45
1/15/98,5.13,5.34,5.48
1/16/98,5.15,5.42,5.54
1/20/98,5.14,5.45,5.57
1/21/98,5.13,5.41,5.54
1/22/98,5.13,5.39,5.56
1/23/98,5.17,5.53,5.7
1/26/98,5.22,5.49,5.63
1/27/98,5.24,5.57,5.7
1/28/98,5.23,5.54,5.69
1/29/98,5.2,5.43,5.58
1/30/98,5.19,5.39,5.53
2/2/98,5.26,5.43,5.57
2/3/98,5.26,5.41,5.56
2/4/98,5.11,5.41,5.57
2/5/98,5.14,5.46,5.62
2/6/98,5.17,5.48,5.62
2/9/98,5.22,5.51,5.65
2/10/98,5.21,5.49,5.64
2/11/98,5.22,5.46,5.53
2/12/98,5.22,5.46,5.52
2/13/98,5.22,5.44,5.49
2/17/98,5.2,5.41,5.44
2/18/98,5.2,5.44,5.49
2/19/98,5.21,5.47,5.51
2/20/98,5.21,5.49,5.54
2/23/98,5.28,5.53,5.58
2/24/98,5.27,5.66,5.69
2/25/98,5.31,5.6,5.63
2/26/98,5.34,5.62,5.65
2/27/98,5.32,5.59,5.62
3/2/98,5.26,5.67,5.72
3/3/98,5.23,5.72,5.77
3/4/98,5.19,5.71,5.76
3/5/98,5.18,5.71,5.78
3/6/98,5.15,5.65,5.73
3/9/98,5.11,5.61,5.67
3/10/98,5.09,5.62,5.67
3/11/98,5.09,5.57,5.63
3/12/98,5.08,5.52,5.56
3/13/98,5.09,5.54,5.58
3/16/98,5.12,5.52,5.54
3/17/98,5.14,5.53,5.56
3/18/98,5.17,5.55,5.58
3/19/98,5.18,5.56,5.58
3/20/98,5.19,5.56,5.57
3/23/98,5.17,5.56,5.57
3/24/98,5.17,5.57,5.58
3/25/98,5.18,5.62,5.64
3/26/98,5.22,5.66,5.68
3/27/98,5.21,5.67,5.68
3/30/98,5.18,5.7,5.72
3/31/98,5.16,5.64,5.67
4/1/98,5.12,5.59,5.62
4/2/98,5.1,5.54,5.56
4/3/98,5.08,5.44,5.47
4/6/98,5.1,5.49,5.51
4/7/98,5.07,5.5,5.53
4/8/98,5.06,5.54,5.58
4/9/98,5.07,5.56,5.59
4/13/98,5.19,5.64,5.66
4/14/98,5.16,5.6,5.63
4/15/98,5.08,5.59,5.6
4/16/98,5.04,5.57,5.59
4/17/98,5.05,5.57,5.59
4/20/98,5.08,5.61,5.65
4/21/98,5.07,5.66,5.68
4/22/98,5.09,5.66,5.68
4/23/98,5.09,5.66,5.69
4/24/98,5.08,5.65,5.67
4/27/98,5.08,5.77,5.8
4/28/98,5.06,5.78,5.8
4/29/98,5.07,5.78,5.81
4/30/98,5,5.65,5.68
5/1/98,5.02,5.63,5.67
5/4/98,5.1,5.63,5.67
5/5/98,5.11,5.66,5.7
5/6/98,5.11,5.6,5.67
5/7/98,5.12,5.6,5.67
5/8/98,5.14,5.65,5.71
5/11/98,5.14,5.72,5.79
5/12/98,5.12,5.65,5.7
5/13/98,5.12,5.63,5.64
5/14/98,5.18,5.66,5.67
5/15/98,5.18,5.67,5.68
5/18/98,5.2,5.63,5.64
5/19/98,5.23,5.63,5.65
5/20/98,5.21,5.6,5.61
5/21/98,5.24,5.66,5.65
5/22/98,5.22,5.65,5.64
5/26/98,5.17,5.6,5.59
5/27/98,5.09,5.57,5.56
5/28/98,5.07,5.56,5.58
5/29/98,5.03,5.56,5.56
6/1/98,5.08,5.53,5.53
6/2/98,5.08,5.56,5.56
6/3/98,5.13,5.57,5.57
6/4/98,5.12,5.6,5.59
6/5/98,5.12,5.6,5.58
6/8/98,5.16,5.6,5.58
6/9/98,5.17,5.61,5.59
6/10/98,5.14,5.55,5.51
6/11/98,5.11,5.46,5.44
6/12/98,5.13,5.43,5.43
6/15/98,5.16,5.42,5.38
6/16/98,5.2,5.49,5.45
6/17/98,5.23,5.57,5.54
6/18/98,5.19,5.55,5.5
6/19/98,5.17,5.52,5.47
6/22/98,5.11,5.52,5.46
6/23/98,5.1,5.51,5.45
6/24/98,5.04,5.48,5.46
6/25/98,5.02,5.5,5.46
6/26/98,5.01,5.49,5.46
6/29/98,5.16,5.5,5.47
6/30/98,5.1,5.47,5.44
7/1/98,5.09,5.43,5.44
7/2/98,5.07,5.43,5.42
7/6/98,5.09,5.4,5.39
7/7/98,5.08,5.43,5.42
7/8/98,5.09,5.43,5.43
7/9/98,5.07,5.4,5.41
7/10/98,5.06,5.4,5.42
7/13/98,5.13,5.45,5.46
7/14/98,5.16,5.47,5.49
7/15/98,5.14,5.46,5.48
7/16/98,5.17,5.48,5.5
7/17/98,5.14,5.49,5.51
7/20/98,5.09,5.47,5.48
7/21/98,5.09,5.46,5.45
7/22/98,5.07,5.47,5.46
7/23/98,5.09,5.46,5.45
7/24/98,5.08,5.48,5.45
7/27/98,5.06,5.49,5.47
7/28/98,5.07,5.49,5.5
7/29/98,5.07,5.52,5.52
7/30/98,5.07,5.52,5.5
7/31/98,5.1,5.52,5.5
8/3/98,5.13,5.46,5.46
8/4/98,5.1,5.44,5.43
8/5/98,5.08,5.43,5.43
8/6/98,5.03,5.43,5.44
8/7/98,4.99,5.39,5.4
8/10/98,5.07,5.39,5.41
8/11/98,5.03,5.33,5.37
8/12/98,5.02,5.34,5.4
8/13/98,5.04,5.38,5.44
8/14/98,5.03,5.34,5.4
8/17/98,5.07,5.33,5.4
8/18/98,5.06,5.35,5.41
8/19/98,5.07,5.35,5.42
8/20/98,5.04,5.32,5.38
8/21/98,5.01,5.24,5.32
8/24/98,5.08,5.19,5.3
8/25/98,5.09,5.13,5.25
8/26/98,5.06,5.11,5.26
8/27/98,4.99,4.97,5.12
8/28/98,4.91,4.94,5.09
8/31/98,4.96,4.91,5.05
9/1/98,4.92,4.91,5.05
9/2/98,4.91,4.96,5.1
9/3/98,4.83,4.91,5.03
9/4/98,4.86,4.9,5.02
9/8/98,4.94,4.89,5.04
9/9/98,4.88,4.79,4.95
9/10/98,4.78,4.55,4.76
9/11/98,4.87,4.65,4.85
9/14/98,4.83,4.65,4.87
9/15/98,4.79,4.68,4.9
9/16/98,4.74,4.69,4.88
9/17/98,4.7,4.6,4.8
9/18/98,4.63,4.5,4.7
9/21/98,4.82,4.51,4.69
9/22/98,4.81,4.57,4.73
9/23/98,4.67,4.48,4.69
9/24/98,4.55,4.43,4.64
9/25/98,4.52,4.4,4.6
9/28/98,4.56,4.4,4.61
9/29/98,4.54,4.4,4.59
9/30/98,4.37,4.23,4.44
10/1/98,4.23,4.1,4.33
10/2/98,4.22,4.08,4.31
10/5/98,4.23,3.95,4.16
10/6/98,4.18,4.05,4.24
10/7/98,4.15,4.13,4.34
10/8/98,3.89,4.29,4.56
10/9/98,3.88,4.46,4.77
10/13/98,3.99,4.37,4.73
10/14/98,4.02,4.23,4.58
10/15/98,4.15,4.23,4.58
10/16/98,3.65,4.04,4.44
10/19/98,3.94,4.06,4.47
10/20/98,3.95,4.14,4.57
10/21/98,4,4.17,4.59
10/22/98,3.98,4.19,4.62
10/23/98,3.97,4.28,4.7
10/26/98,4.06,4.32,4.73
10/27/98,4.06,4.23,4.63
10/28/98,4.28,4.18,4.6
10/29/98,4.32,4.13,4.54
10/30/98,4.33,4.24,4.64
11/2/98,4.54,4.39,4.77
11/3/98,4.5,4.33,4.78
11/4/98,4.56,4.48,4.83
11/5/98,4.58,4.48,4.82
11/6/98,4.64,4.58,4.93
11/9/98,4.58,4.55,4.88
11/10/98,4.54,4.5,4.81
11/12/98,4.48,4.47,4.77
11/13/98,4.47,4.53,4.82
11/16/98,4.52,4.55,4.85
11/17/98,4.42,4.57,4.87
11/18/98,4.44,4.58,4.85
11/19/98,4.46,4.63,4.85
11/20/98,4.46,4.6,4.82
11/23/98,4.59,4.6,4.84
11/24/98,4.62,4.63,4.85
11/25/98,4.57,4.63,4.83
11/27/98,4.55,4.6,4.81
11/30/98,4.57,4.51,4.74
12/1/98,4.49,4.43,4.67
12/2/98,4.48,4.31,4.59
12/3/98,4.45,4.31,4.58
12/4/98,4.48,4.38,4.62
12/7/98,4.46,4.47,4.69
12/8/98,4.43,4.4,4.6
12/9/98,4.43,4.37,4.56
12/10/98,4.48,4.33,4.53
12/11/98,4.5,4.39,4.61
12/14/98,4.49,4.35,4.58
12/15/98,4.49,4.39,4.62
12/16/98,4.46,4.34,4.58
12/17/98,4.46,4.34,4.58
12/18/98,4.49,4.38,4.58
12/21/98,4.51,4.45,4.64
12/22/98,4.5,4.5,4.7
12/23/98,4.58,4.65,4.81
12/24/98,4.57,4.74,4.86
12/28/98,4.56,4.66,4.78
12/29/98,4.59,4.6,4.71
12/30/98,4.55,4.55,4.65
12/31/98,4.48,4.56,4.65
1/4/99,4.49,4.57,4.69
1/5/99,4.48,4.62,4.74
1/6/99,4.47,4.61,4.73
1/7/99,4.44,4.62,4.77
1/8/99,4.48,4.72,4.86
1/11/99,4.51,4.76,4.9
1/12/99,4.48,4.68,4.82
1/13/99,4.45,4.6,4.74
1/14/99,4.44,4.48,4.63
1/15/99,4.44,4.54,4.66
1/19/99,4.41,4.6,4.71
1/20/99,4.37,4.65,4.76
1/21/99,4.32,4.6,4.7
1/22/99,4.36,4.54,4.64
1/25/99,4.44,4.55,4.67
1/26/99,4.46,4.58,4.69
1/27/99,4.47,4.57,4.68
1/28/99,4.49,4.57,4.67
1/29/99,4.48,4.55,4.66
2/1/99,4.53,4.65,4.75
2/2/99,4.53,4.7,4.79
2/3/99,4.48,4.74,4.83
2/4/99,4.49,4.82,4.89
2/5/99,4.5,4.88,4.94
2/8/99,4.54,4.86,4.94
2/9/99,4.53,4.78,4.91
2/10/99,4.48,4.79,4.9
2/11/99,4.5,4.83,4.93
2/12/99,4.54,4.96,5.06
2/16/99,4.56,4.96,5.03
2/17/99,4.52,4.91,4.98
2/18/99,4.53,4.96,5.04
2/19/99,4.56,4.99,5.07
2/22/99,4.65,4.95,5.03
2/23/99,4.66,5.04,5.1
2/24/99,4.67,5.12,5.18
2/25/99,4.62,5.23,5.32
2/26/99,4.66,5.21,5.29
3/1/99,4.71,5.32,5.4
3/2/99,4.66,5.27,5.35
3/3/99,4.62,5.29,5.39
3/4/99,4.62,5.32,5.41
3/5/99,4.63,5.24,5.34
3/8/99,4.64,5.21,5.29
3/9/99,4.6,5.11,5.18
3/10/99,4.6,5.13,5.2
3/11/99,4.62,5.13,5.21
3/12/99,4.6,5.08,5.16
3/15/99,4.61,5.07,5.15
3/16/99,4.55,5.03,5.11
3/17/99,4.53,5.05,5.14
3/18/99,4.51,5.02,5.11
3/19/99,4.51,5.07,5.17
3/22/99,4.52,5.13,5.21
3/23/99,4.5,5.11,5.2
3/24/99,4.5,5.07,5.17
3/25/99,4.51,5.12,5.21
3/26/99,4.51,5.1,5.21
3/29/99,4.51,5.15,5.28
3/30/99,4.48,5.09,5.21
3/31/99,4.49,5.12,5.25
4/1/99,4.44,5.15,5.27
4/2/99,4.43,5.07,5.2
4/5/99,4.4,5.07,5.2
4/6/99,4.42,5.01,5.13
4/7/99,4.42,5.04,5.14
4/8/99,4.4,4.94,5.03
4/9/99,4.42,4.96,5.05
4/12/99,4.32,4.98,5.06
4/13/99,4.32,5.02,5.12
4/14/99,4.3,5.04,5.13
4/15/99,4.32,5.08,5.18
4/16/99,4.34,5.13,5.23
4/19/99,4.36,5.08,5.18
4/20/99,4.38,5.06,5.16
4/21/99,4.36,5.07,5.17
4/22/99,4.4,5.15,5.25
4/23/99,4.43,5.15,5.26
4/26/99,4.47,5.14,5.23
4/27/99,4.5,5.12,5.22
4/28/99,4.51,5.16,5.27
4/29/99,4.51,5.09,5.22
4/30/99,4.55,5.24,5.36
5/3/99,4.62,5.25,5.38
5/4/99,4.63,5.3,5.42
5/5/99,4.61,5.27,5.4
5/6/99,4.62,5.39,5.52
5/7/99,4.62,5.4,5.54
5/10/99,4.6,5.38,5.54
5/11/99,4.62,5.4,5.59
5/12/99,4.6,5.39,5.51
5/13/99,4.59,5.29,5.41
5/14/99,4.64,5.48,5.62
5/17/99,4.71,5.53,5.66
5/18/99,4.66,5.58,5.68
5/19/99,4.63,5.54,5.6
5/20/99,4.61,5.53,5.6
5/21/99,4.61,5.46,5.52
5/24/99,4.64,5.43,5.5
5/25/99,4.64,5.44,5.49
5/26/99,4.66,5.49,5.55
5/27/99,4.65,5.59,5.62
5/28/99,4.66,5.6,5.64
6/1/99,4.77,5.74,5.78
6/2/99,4.74,5.75,5.8
6/3/99,4.65,5.75,5.8
6/4/99,4.57,5.75,5.82
6/7/99,4.64,5.73,5.81
6/8/99,4.62,5.74,5.83
6/9/99,4.6,5.79,5.87
6/10/99,4.67,5.85,5.92
6/11/99,4.74,5.92,6.02
6/14/99,4.76,5.89,5.98
6/15/99,4.74,5.87,5.98
6/16/99,4.67,5.84,5.94
6/17/99,4.64,5.67,5.79
6/18/99,4.69,5.75,5.84
6/21/99,4.74,5.81,5.9
6/22/99,4.73,5.84,5.94
6/23/99,4.73,5.9,6
6/24/99,4.74,5.93,6.05
6/25/99,4.8,5.91,6.02
6/28/99,4.88,5.86,5.96
6/29/99,4.84,5.84,5.93
6/30/99,4.78,5.67,5.81
7/1/99,4.68,5.73,5.85
7/2/99,4.69,5.7,5.82
7/6/99,4.72,5.77,5.88
7/7/99,4.67,5.79,5.92
7/8/99,4.68,5.72,5.85
7/9/99,4.69,5.72,5.84
7/12/99,4.74,5.62,5.74
7/13/99,4.71,5.6,5.71
7/14/99,4.72,5.63,5.74
7/15/99,4.7,5.63,5.72
7/16/99,4.68,5.57,5.68
7/19/99,4.67,5.56,5.66
7/20/99,4.64,5.54,5.65
7/21/99,4.59,5.55,5.66
7/22/99,4.61,5.66,5.78
7/23/99,4.65,5.72,5.84
7/26/99,4.68,5.73,5.86
7/27/99,4.7,5.7,5.82
7/28/99,4.71,5.7,5.81
7/29/99,4.72,5.79,5.88
7/30/99,4.75,5.82,5.92
8/2/99,4.85,5.85,5.92
8/3/99,4.84,5.86,5.95
8/4/99,4.78,5.86,5.96
8/5/99,4.74,5.77,5.88
8/6/99,4.8,5.94,6.02
8/9/99,4.96,6.04,6.13
8/10/99,4.95,6,6.16
8/11/99,4.91,5.96,6.05
8/12/99,4.79,5.97,6.08
8/13/99,4.74,5.88,5.98
8/16/99,4.84,5.88,5.98
8/17/99,4.83,5.8,5.89
8/18/99,4.76,5.79,5.88
8/19/99,4.76,5.81,5.9
8/20/99,4.84,5.79,5.88
8/23/99,5.01,5.79,5.89
8/24/99,4.99,5.73,5.85
8/25/99,4.93,5.63,5.73
8/26/99,4.93,5.67,5.75
8/27/99,4.98,5.75,5.85
8/30/99,5.01,5.86,5.95
8/31/99,4.98,5.88,5.98
9/1/99,4.97,5.88,5.99
9/2/99,4.92,5.9,6.03
9/3/99,4.92,5.78,5.89
9/7/99,4.85,5.83,5.95
9/8/99,4.83,5.82,5.93
9/9/99,4.81,5.85,5.97
9/10/99,4.76,5.78,5.89
9/13/99,4.8,5.8,5.92
9/14/99,4.83,5.85,5.96
9/15/99,4.75,5.81,5.94
9/16/99,4.7,5.77,5.9
9/17/99,4.67,5.76,5.87
9/20/99,4.81,5.81,5.91
9/21/99,4.79,5.83,5.94
9/22/99,4.83,5.81,5.92
9/23/99,4.82,5.76,5.87
9/24/99,4.78,5.65,5.75
9/27/99,4.87,5.73,5.83
9/28/99,4.85,5.78,5.89
9/29/99,4.83,5.86,5.97
9/30/99,4.88,5.78,5.9
10/1/99,4.88,5.9,6
10/4/99,4.87,5.85,5.95
10/5/99,4.86,5.94,6.02
10/6/99,4.81,5.98,6.04
10/7/99,4.84,5.99,6.05
10/8/99,4.82,5.97,6.04
10/12/99,4.93,5.99,6.07
10/13/99,4.98,6.04,6.12
10/14/99,5.02,6.09,6.17
10/15/99,5.04,5.99,6.09
10/18/99,5.15,6.03,6.12
10/19/99,5.15,6.09,6.18
10/20/99,5.15,6.11,6.19
10/21/99,5.14,6.11,6.2
10/22/99,5.07,6.13,6.21
10/25/99,5.14,6.14,6.22
10/26/99,5.15,6.17,6.24
10/27/99,5.14,6.13,6.19
10/28/99,5.11,6.05,6.12
10/29/99,5.12,5.97,6.02
11/1/99,5.16,6,6.06
11/2/99,5.14,5.98,6.04
11/3/99,5.12,5.97,6.01
11/4/99,5.1,5.91,5.95
11/5/99,5.14,5.88,5.92
11/8/99,5.2,5.9,5.95
11/9/99,5.19,5.87,5.97
11/10/99,5.2,5.9,6
11/12/99,5.23,5.85,5.93
11/15/99,5.29,5.87,5.94
11/16/99,5.29,5.91,5.97
11/17/99,5.24,5.98,6.04
11/18/99,5.23,5.99,6.06
11/19/99,5.23,6,6.07
11/22/99,5.27,6.02,6.09
11/23/99,5.27,6.02,6.08
11/24/99,5.29,6.02,6.09
11/26/99,5.3,6.06,6.12
11/29/99,5.36,6.14,6.21
11/30/99,5.3,6.11,6.18
12/1/99,5.27,6.14,6.21
12/2/99,5.25,6.16,6.24
12/3/99,5.25,6.08,6.17
12/6/99,5.22,6.07,6.16
12/7/99,5.22,6.03,6.11
12/8/99,5.22,6.06,6.15
12/9/99,5.25,6.03,6.14
12/10/99,5.3,5.98,6.08
12/13/99,5.39,6.01,6.11
12/14/99,5.39,6.12,6.22
12/15/99,5.35,6.14,6.25
12/16/99,5.39,6.2,6.31
12/17/99,5.44,6.22,6.3
12/20/99,5.63,6.28,6.36
